author_id,first_name,last_name,status,last_known_institution,google_scholar,orcid,openalex
1218,Caroline,Ahn,practitioner,Trinity Western University,NA,"""https://orcid.org/0000-0003-4507-3273""",NA
1219,Abraham,Brake,practitioner,Trinity Western University,NA,NA,NA
122,Macy,Zheng,practitioner,McGill University,NA,NA,NA
1220,William,Badke,practitioner,Trinity Western University,"""https://scholar.google.ca/citations?user=yZKE04IAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0003-4383-8009""",NA
1221,Shawn,Brouwer,practitioner,Trinity Western University,NA,NA,NA
1222,Tracey,Krause,practitioner,Trinity Western University,NA,NA,NA
1223,Janet,Kreiter,practitioner,Trinity Western University,NA,NA,NA
1224,Elizabeth,Kreiter,practitioner,Trinity Western University,NA,NA,NA
1225,Ken,Pearsons,practitioner,Trinity Western University,NA,NA,NA
1226,Rick,Wiebe,practitioner,Trinity Western University,NA,NA,NA
1227,Lori,Penner,practitioner,Trinity Western University,NA,NA,NA
1228,Qinqin,Zhang,practitioner,Trinity Western University,NA,NA,NA
1229,Shelley,Spencer,practitioner,Trinity Western University,NA,NA,NA
123,Jeannie,An,practitioner,McMaster University,NA,NA,NA
1230,Leighann,Thomas,practitioner,Trinity Western University,NA,NA,NA
1231,Tina,Bebbington,practitioner,University of Victoria,"""https://scholar.google.ca/citations?user=BV82uAwAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0003-1362-3437""",NA
1232,Sue,Bengston,practitioner,University of Victoria,NA,NA,NA
1233,Bill,Blair,practitioner,University of Victoria,NA,NA,NA
1234,David,Boudinot,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0003-1536-3245""",NA
1235,Daniel,Brendle-Moczuk,practitioner,University of Victoria,NA,NA,NA
1236,Alex,Burdett,practitioner,University of Victoria,NA,NA,NA
1237,Corey,Davis,practitioner,University of Victoria,NA,NA,NA
1238,Heather,Dean,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0002-1267-9589""","https://openalex.org/A2640364226, https://openalex.org/A4227417979, https://openalex.org/A4211378378, https://openalex.org/A4220180047, https://openalex.org/A2901798345, https://openalex.org/A3083761903, https://openalex.org/A2981002262, https://openalex.org/A2981249281, https://openalex.org/A2482519990, https://openalex.org/A2901798345"
1239,Monique,Grenier,practitioner,University of Victoria,NA,NA,NA
124,Kaitryn,Campbell,practitioner,McMaster University,NA,NA,NA
1240,Aditi,Gupta,practitioner,University of Victoria,NA,NA,NA
1241,Justin,Harrison,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0002-5004-0428""",NA
1242,J. Matthew,Huculak,practitioner,University of Victoria,"""https://scholar.google.ca/citations?user=6AYRaq0AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-2717-1112""",NA
1243,Scott,Johnston,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0002-4581-0731""",NA
1244,Inba,Kehoe,practitioner,University of Victoria,"""https://scholar.google.ca/citations?user=B5qxHxkAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-8255-5303""",NA
1245,Shahira,Khair,practitioner,University of Victoria,"""https://scholar.google.ca/citations?user=cEhkpw4AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-6316-7399""",NA
1246,Michael,Lines,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0001-6044-3514""",NA
1247,Ying,Liu,practitioner,University of Victoria,NA,NA,NA
1248,Kathleen,Matthews,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0003-0561-5728""",NA
1249,Terri,Mckellar,practitioner,University of Victoria,NA,NA,NA
125,Andrew,Colgoni,practitioner,McMaster University,"""https://scholar.google.com/citations?hl=en&user=n6VSjZwAAAAJ""","""https://orcid.org/0000-0001-7211-4144""",NA
1250,Jane,Morrison,practitioner,University of Victoria,NA,NA,NA
1251,Karen,Munro,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0002-1246-0958""",NA
1253,Emily,Nickerson,practitioner,University of Victoria,"""https://scholar.google.ca/citations?user=FMi4ABYAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-3647-166X""",NA
1254,Zahra,Premji,practitioner,University of Victoria,"""https://scholar.google.ca/citations?user=3QIcfk8AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-6899-0528""",NA
1255,Pia,Russell,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0003-3887-1728""",NA
1256,Christian,Schmidt,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0001-9116-223X""",NA
1257,Tad,Suzuki,practitioner,University of Victoria,NA,NA,NA
1258,Christine,Wade,practitioner,University of Victoria,NA,NA,NA
1259,Lara,Wilson,practitioner,University of Victoria,NA,"""https://orcid.org/0000-0003-1900-8689""",NA
126,Nicole,Doro,practitioner,McMaster University,NA,"""https://orcid.org/0000-0001-9099-2645""",NA
1260,David,Young,practitioner,University of Victoria,NA,NA,NA
1261,Kevin,Stranack,practitioner,UNBC,"""https://scholar.google.ca/citations?user=28u_7XYAAAAJ&hl=en&oi=ao""",NA,NA
1262,Heather,Empey,practitioner,UNBC,NA,NA,NA
1263,Erica,Hernandez-Read,practitioner,UNBC,NA,NA,NA
1264,Kim,Stathers,practitioner,UNBC,NA,"""https://orcid.org/0000-0002-0781-4571""",NA
1265,Susie,Wilson,practitioner,UNBC,NA,NA,NA
1266,Trina,Fyfe,practitioner,UNBC,"""https://scholar.google.ca/citations?user=LRHfkVIAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0003-3961-7908""",NA
1267,Annelise,Dowd,practitioner,UNBC,NA,NA,NA
1268,Kealin,Mccabe,practitioner,UNBC,"""https://scholar.google.ca/citations?user=BhMHXdgAAAAJ&hl=en&oi=ao""",NA,NA
1269,Tracy,Lenfesty,practitioner,University of King's College,NA,NA,NA
127,Gillian,Dunks,practitioner,McMaster University,NA,NA,NA
1270,Patricia,Chalmers,practitioner,University of King's College,NA,NA,NA
1271,Alaina,Mackenzie,practitioner,University of King's College,NA,NA,NA
1272,Allison,Watt,practitioner,University of King's College,NA,NA,NA
1273,Willissa,Decoste,practitioner,St. Francis Xavier University,NA,NA,NA
1274,Susan,Cameron,practitioner,St. Francis Xavier University,NA,NA,"https://openalex.org/A3094607345, https://openalex.org/A3120142613, https://openalex.org/A3161591499, https://openalex.org/A3120053262, https://openalex.org/A3149294170, https://openalex.org/A3159069405, https://openalex.org/A3164425312, https://openalex.org/A3120925606, https://openalex.org/A3196248420, https://openalex.org/A3120524993, https://openalex.org/A3118494797, https://openalex.org/A3119943818"
1275,Carolyn,Delorey,practitioner,St. Francis Xavier University,NA,NA,NA
1276,Sandy,Iverson,practitioner,St. Francis Xavier University,"""https://scholar.google.ca/citations?user=0_bPAXMAAAAJ&hl=en&oi=ao""",NA,"https://openalex.org/A3112951492, https://openalex.org/A2885392854, https://openalex.org/A3112305016, https://openalex.org/A3112305016, https://openalex.org/A2158088232"
1277,Meghan,Landry,practitioner,St. Francis Xavier University,"""https://scholar.google.ca/citations?user=h-uT3E8AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-2353-3956""",NA
1278,Kathleen,Mackenzie,practitioner,St. Francis Xavier University,NA,NA,NA
1279,Laurinda,Matheson,practitioner,St. Francis Xavier University,NA,NA,NA
128,John,Fink,practitioner,McMaster University,"""https://scholar.google.com/citations?hl=en&user=LQ-3z_EAAAAJ""","""https://orcid.org/0000-0001-5301-5626""",NA
1280,Margaret,Vail,practitioner,St. Francis Xavier University,NA,"""https://orcid.org/0000-0002-3441-9454""",NA
1281,Renee,Belliveau,practitioner,Mount Allison University,NA,"""https://orcid.org/0000-0003-0813-281X""",NA
1282,Anita,Cannon,practitioner,Mount Allison University,NA,NA,NA
1283,Stephen,Geier,practitioner,Mount Allison University,"""https://scholar.google.ca/citations?user=_Uo5S-oAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0001-5265-2615""",NA
1284,Gavin,Goodwin,practitioner,Mount Allison University,"""https://scholar.google.ca/citations?user=rYRGawIAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0001-6619-3202""",NA
1285,Anne,Lepage,practitioner,Mount Allison University,NA,NA,NA
1286,Jeff,Lilburn,practitioner,Mount Allison University,NA,NA,NA
1287,David,Mawhinney,practitioner,Mount Allison University,NA,NA,NA
1288,Elizabeth,Millar,practitioner,Mount Allison University,NA,"""https://orcid.org/0000-0002-3464-0175""",NA
1289,Elizabeth,Stregger,practitioner,Mount Allison University,NA,"""https://orcid.org/0000-0002-2183-3592""",NA
129,Anna,Flak,practitioner,McMaster University,NA,NA,NA
1290,Melissa,Belvadi,practitioner,University of PEI,"""https://scholar.google.com/citations?user=qbyY-V0AAAAJ&hl=en""","""https://orcid.org/0000-0002-4433-0189""",NA
1291,Andrea,Caza,practitioner,University of PEI,NA,NA,NA
1292,Leo,Cheverie,practitioner,University of PEI,NA,NA,NA
1293,Wendy,Collett,practitioner,University of PEI,NA,NA,NA
1294,Robert,Drew,practitioner,University of PEI,NA,"""https://orcid.org/0000-0001-7053-5869""","https://openalex.org/A2492208763, https://openalex.org/A2492208763, https://openalex.org/A2492208763, https://openalex.org/A2492208763"
1295,Sarah,Fisher,practitioner,University of PEI,NA,NA,NA
1296,Wendy,Henderson,practitioner,University of PEI,NA,NA,NA
1297,Shawne,Holcomb,practitioner,University of PEI,NA,NA,NA
1298,Yolanda,Hood,practitioner,University of PEI,NA,"""https://orcid.org/0000-0003-0915-4260""","https://openalex.org/A2292746250, https://openalex.org/A2292746250, https://openalex.org/A3181685422"
1299,Betty,Jeffery,practitioner,University of PEI,NA,NA,NA
13,Normand,Pelletier,practitioner,Université Laval,NA,NA,NA
130,Susanna,Galbraith,practitioner,McMaster University,"""https://scholar.google.com/citations?hl=en&user=GhqYnfEAAAAJ""","""https://orcid.org/0000-0002-5340-8478""",NA
1300,Mackenzie,Johnson,practitioner,University of PEI,NA,"""https://orcid.org/0000-0002-9358-5081""",NA
1301,Rosemary (Rosie),La Faive,practitioner,University of PEI,"""https://scholar.google.ca/citations?user=f_u2IEsAAAAJ&hl=en""","""https://orcid.org/0000-0002-0116-0984""",NA
1302,Simon,Lloyd,practitioner,University of PEI,NA,NA,"https://openalex.org/A2539156163, https://openalex.org/A2612457707, https://openalex.org/A2636519087"
1303,Peter,Lux,practitioner,University of PEI,NA,"""https://orcid.org/0000-0002-3470-5397""",NA
1304,Cindy,Macdonald,practitioner,University of PEI,NA,NA,NA
1305,Christine,Maclauchlan,practitioner,University of PEI,NA,NA,NA
1306,Judith,Macneil,practitioner,University of PEI,NA,NA,NA
1307,Keltie,Macphail,practitioner,University of PEI,NA,NA,NA
1308,Pauline,Macpherson,practitioner,University of PEI,NA,NA,NA
1309,Courtney,Matthews,practitioner,University of PEI,NA,"""https://orcid.org/0000-0001-6966-4575""",NA
131,Myron,Groover,practitioner,McMaster University,NA,NA,NA
1310,Cynthia,Mckenna,practitioner,University of PEI,NA,NA,NA
1311,Kim,Mears,practitioner,University of PEI,"""https://scholar.google.ca/citations?user=5ezRGyIAAAAJ&hl=en""","""https://orcid.org/0000-0001-6461-9054""",NA
1312,Donald,Moses,practitioner,University of PEI,NA,"""https://orcid.org/0000-0002-5188-2213""",NA
1313,James,Murphy,practitioner,University of PEI,NA,NA,NA
1315,Dorothy,Peters,practitioner,University of PEI,NA,NA,NA
1316,Paul,Pound,practitioner,University of PEI,NA,"""https://orcid.org/0000-0003-1800-4870""",NA
1317,Robyn,Thomson,practitioner,University of PEI,NA,"""https://orcid.org/0000-0003-1469-961X""",NA
1318,Larry,Yeo,practitioner,University of PEI,NA,NA,NA
1319,Martina,King,practitioner,MacEwan University,NA,"""https://orcid.org/0000-0002-9886-3407""",NA
132,David,Kemper,practitioner,McMaster University,"""https://scholar.google.com/citations?hl=en&user=17tenEcAAAAJ""",NA,NA
1320,Hailey,Siracky,practitioner,MacEwan University,NA,NA,NA
1321,Eva,Revitt,practitioner,MacEwan University,NA,"""https://orcid.org/0000-0002-7018-7128""",NA
1322,Ron,Rooth,practitioner,MacEwan University,NA,NA,NA
1323,Tara,Stieglitz,practitioner,MacEwan University,"""https://scholar.google.ca/citations?user=8AfWEfAAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0001-8001-4741""",NA
1324,Lindsey,Whitson,practitioner,MacEwan University,NA,NA,NA
1325,Valla,Mclean,practitioner,MacEwan University,NA,NA,NA
1326,Michael,Brundin,practitioner,MacEwan University,NA,"""https://orcid.org/0000-0002-0307-4123""",NA
1327,Jane,Duffy,practitioner,MacEwan University,NA,"""https://orcid.org/0000-0002-4334-1695""",NA
1328,Nicolle,Lemay,practitioner,MacEwan University,NA,NA,NA
1329,Alison,Pitcher,practitioner,MacEwan University,NA,NA,NA
133,Vivian,Lewis,practitioner,McMaster University,NA,"""https://orcid.org/0000-0003-3403-3014""",NA
1330,Robyn,Hall,practitioner,MacEwan University,"""https://scholar.google.ca/citations?user=6m9RVjgAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-7332-2778""",NA
1331,Alison,Foster,practitioner,MacEwan University,NA,"""https://orcid.org/0000-0003-4944-7009""",NA
1332,Preethi,Gorecki,practitioner,MacEwan University,NA,NA,NA
1333,Jody,Nelson,practitioner,MacEwan University,NA,"""https://orcid.org/0000-0001-7759-9873""",NA
1334,Vanessa,Bangay,practitioner,MacEwan University,NA,NA,NA
1335,Maryam,Bidhendi,practitioner,MacEwan University,NA,NA,NA
1336,Kathy,Blasko,practitioner,MacEwan University,NA,NA,NA
1337,Leanne,Bowen,practitioner,MacEwan University,NA,NA,NA
1338,Iris,Chu,practitioner,MacEwan University,NA,NA,NA
1339,Pamela,Ensslen,practitioner,MacEwan University,NA,NA,NA
134,Marilyn,Mcdermott,practitioner,McMaster University,NA,NA,NA
1340,Roxy,Garstad,practitioner,MacEwan University,NA,NA,NA
1341,Ana,Golijanin,practitioner,MacEwan University,NA,NA,NA
1342,Patricia,Hurlbert,practitioner,MacEwan University,NA,NA,NA
1343,Susan,Macrae,practitioner,MacEwan University,NA,NA,NA
1344,Cheryl,Avery,practitioner,University of Saskatchewan,NA,NA,NA
1345,Catherine,Boden,practitioner,University of Saskatchewan,NA,"""https://orcid.org/0000-0002-2187-1433""",NA
1346,Susan,Bolton,practitioner,University of Saskatchewan,NA,"""https://orcid.org/0000-0003-3710-1377""",NA
1347,David,Bindle,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=Bdm-tMIAAAAJ""",NA,NA
1348,Candice,Dahl,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=IPmT-jcAAAAJ""","""https://orcid.org/0000-0001-8561-6426""",NA
1349,Dede,Dawson,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=pe1ZJB8AAAAJ""","""https://orcid.org/0000-0003-1281-5744""",NA
135,Gabriela,Mircea,practitioner,McMaster University,NA,"""https://orcid.org/0000-0003-1800-1522""",NA
1350,Carolyn,Doi,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=EQ9hHWAAAAAJ""","""https://orcid.org/0000-0002-4772-3308""",NA
1351,Vicky,Duncan,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=Xr3cXyQAAAAJ""","""https://orcid.org/0000-0003-1387-894X""",NA
1352,Angie,Gerrard,practitioner,University of Saskatchewan,NA,"""https://orcid.org/0000-0002-7824-9629""",NA
1353,Crystal,Hampson,practitioner,University of Saskatchewan,NA,NA,NA
1354,Craig,Harkema,practitioner,University of Saskatchewan,NA,"""https://orcid.org/0000-0003-0767-0392""",NA
1355,Tim,Hutchinson,practitioner,University of Saskatchewan,NA,"""https://orcid.org/0000-0002-8598-1164""","https://openalex.org/A2686477526, https://openalex.org/A2948119623, https://openalex.org/A2591075499, https://openalex.org/A2767937201, https://openalex.org/A2591075499, https://openalex.org/A2591075499, https://openalex.org/A2767266882, https://openalex.org/A2767711700, https://openalex.org/A3026860781, https://openalex.org/A2767791410, https://openalex.org/A2767591152, https://openalex.org/A2591075499, https://openalex.org/A2784216815, https://openalex.org/A2784216815, https://openalex.org/A2945463004, https://openalex.org/A2591075499, https://openalex.org/A2591075499, https://openalex.org/A2591075499, https://openalex.org/A2767746400"
1356,Melissa,Just,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=rJyUpAQAAAAJ""","""https://orcid.org/0000-0001-7631-3431""",NA
1357,Maha,Kamaran,practitioner,University of Saskatchewan,NA,NA,NA
1358,Jane,Lamothe,practitioner,University of Saskatchewan,NA,NA,NA
1359,Sheila,Laroque,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=MaREvrQAAAAJ""",NA,NA
136,Ines,Perkovic,practitioner,McMaster University,NA,NA,NA
1360,Deborah,Lee,practitioner,University of Saskatchewan,NA,NA,NA
1361,Ann,Liang,practitioner,University of Saskatchewan,NA,"""https://orcid.org/0000-0002-9986-8568""",NA
1362,Shannon,Lucky,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=27OgEKwAAAAJ""","""https://orcid.org/0000-0001-9134-8560""",NA
1363,Jaclyn,Mclean,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=ALXNdrMAAAAJ""","""https://orcid.org/0000-0003-3028-0325""",NA
1364,Joann,Murphy,practitioner,University of Saskatchewan,NA,NA,NA
1365,Helen,Power,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=iqJXuhQAAAAJ""","""https://orcid.org/0000-0002-6373-6264""",NA
1366,Sarah,Rutley,practitioner,University of Saskatchewan,NA,"""https://orcid.org/0000-0001-5645-5803""",NA
1367,Kevin,Read,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=jWkzpLwAAAAJ""","""https://orcid.org/0000-0002-7511-9036""",NA
1368,Rachel,Sarjeant-Jenkins,practitioner,University of Saskatchewan,NA,"""https://orcid.org/0000-0002-0808-7927""",NA
1369,Charlene,Sorenson,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=x-pRF1kAAAAJ""",NA,NA
137,Olga,Perkovic,practitioner,McMaster University,"""https://scholar.google.com/citations?hl=en&user=gd7Zoh8AAAAJ""","""https://orcid.org/0000-0003-2324-0691""",NA
1370,David,Smith,practitioner,University of Saskatchewan,NA,NA,NA
1371,Karim,Tharani,practitioner,University of Saskatchewan,"""https://scholar.google.com/citations?hl=en&user=PmKtNlYAAAAJ""","""https://orcid.org/0000-0002-3313-8570""","https://openalex.org/A2114117921, https://openalex.org/A2580223777, https://openalex.org/A2805062668, https://openalex.org/A3040843689, https://openalex.org/A2114117921, https://openalex.org/A2805220623, https://openalex.org/A2114117921, https://openalex.org/A2114117921, https://openalex.org/A2114117921, https://openalex.org/A2807303916, https://openalex.org/A2807303916, https://openalex.org/A2806882169, https://openalex.org/A3158547556"
