"","sm_code","publication_year","type","count","n_cits"
"17973",125,2020,"journal-article",2386,865
"17974",125,2020,"other",3,0
"17975",125,2020,"posted-content",14,6
"17976",125,2020,NA,4,0
"17977",125,2021,"journal",9,0
"17978",125,2021,"journal-article",4228,490
"17979",125,2021,"other",21,0
"17980",125,2021,"posted-content",27,2
"17981",125,2021,NA,337,2
"17982",125,2022,"journal-article",1502,61
"17983",125,2022,"other",22,0
"17984",125,2022,"posted-content",64,3
"17985",125,NA,"journal-article",131,0
"17986",125,NA,"posted-content",2,0
"17987",105,2007,"posted-content",17,29
"17988",105,2007,"reference-entry",8,0
"17989",105,2008,"book",2,0
"17990",105,2008,"book-chapter",7,0
"17991",105,2008,"journal-article",25100,98505
"17992",105,2008,"posted-content",12,1
"17993",105,2008,"reference-entry",5,0
"17994",105,2008,NA,1,4
"17995",105,2009,"book",1,0
"17996",105,2009,"journal",1,0
"17997",105,2009,"journal-article",25500,154199
"17998",105,2009,"posted-content",2,0
"17999",105,2009,"reference-entry",17,0
"18000",105,2010,"book-chapter",12,4
"18001",105,2010,"journal",5,0
"18002",105,2010,"journal-article",24553,95213
"18003",105,2010,"posted-content",6,0
"18004",105,2011,"book",1,0
"18005",105,2011,"book-chapter",8,0
"18006",105,2011,"journal-article",24282,85128
"18007",105,2011,"posted-content",17,0
"18008",105,2012,"book",1,0
"18009",105,2012,"book-chapter",21,4
"18010",105,2012,"journal-article",23668,82437
"18011",105,2012,"posted-content",11,8
"18012",105,2013,"book-chapter",6,1
"18013",105,2013,"journal",1,0
"18014",105,2013,"journal-article",23362,79249
"18015",105,2013,"posted-content",19,3
"18016",105,2014,"book-chapter",16,2
"18017",105,2014,"journal",2,0
"18018",105,2014,"journal-article",24056,68587
"18019",105,2014,"posted-content",32,5
"18020",105,2015,"book-chapter",6,0
"18021",105,2015,"journal-article",21240,47697
"18022",105,2015,"other",2,1
"18023",105,2015,"posted-content",25,5
"18024",105,2016,"book-chapter",4,2
"18025",105,2016,"journal",1,0
"18026",105,2016,"journal-article",20258,29765
"18027",105,2016,"other",4,2
"18028",105,2016,"posted-content",24,3
"18029",105,2017,"book-chapter",4,1
"18030",105,2017,"journal-article",18156,26965
"18031",105,2017,"other",1,0
"18032",105,2017,"posted-content",27,3
"18033",105,2018,"book-chapter",10,2
"18034",105,2018,"journal",2,0
"18035",105,2018,"journal-article",14880,17514
"18036",105,2018,"other",1,0
"18037",105,2018,"posted-content",17,6
"18038",105,2018,NA,22,7
"18039",105,2019,"book-chapter",24,7
"18040",105,2019,"journal",2,0
"18041",105,2019,"journal-article",13530,10606
"18042",105,2019,"other",1,0
"18043",105,2019,"posted-content",11,6
"18044",105,2019,NA,29,1
"18045",105,2020,"book",3,0
"18046",105,2020,"book-chapter",22,5
"18047",105,2020,"journal",6,0
"18048",105,2020,"journal-article",18636,11528
"18049",105,2020,"other",3,0
"18050",105,2020,"posted-content",26,27
"18051",105,2020,NA,34,5
"18052",105,2021,"book",19,1
"18053",105,2021,"book-chapter",237,13
"18054",105,2021,"journal",41,0
"18055",105,2021,"journal-article",23024,4606
"18056",105,2021,"journal-issue",3,0
"18057",105,2021,"other",16,0
"18058",105,2021,"posted-content",178,73
"18059",105,2021,NA,751,204
"18060",105,2022,"journal",2,0
"18061",105,2022,"journal-article",6986,789
"18062",105,2022,"other",49,1
"18063",105,2022,"posted-content",263,43
"18064",105,2022,"report",1,0
"18065",90,1957,"journal-article",362,892
"18066",90,1958,"journal-article",371,439
"18067",90,1959,"journal-article",336,825
"18068",90,1960,"journal-article",348,390
"18069",90,1961,"journal-article",369,661
"18070",90,1962,"journal-article",253,480
"18071",90,1963,"journal-article",406,1141
"18072",90,1964,"journal-article",429,726
"18073",90,1965,"journal-article",342,349
"18074",90,1966,"journal-article",325,521
"18075",90,1967,"journal-article",341,1030
"18076",90,1968,"journal-article",409,1493
"18077",90,1969,"journal-article",494,1240
"18078",90,1970,"journal-article",567,1648
"18079",90,1971,"journal-article",678,1845
"18080",90,1972,"journal-article",724,1673
"18081",90,1973,"journal-article",597,2143
"18082",90,1974,"journal-article",485,1942
"18083",90,1975,"journal-article",596,1308
"18084",90,1976,"journal-article",602,1328
"18085",90,1977,"journal-article",677,2386
"18086",90,1978,"journal-article",633,3354
"18087",90,1979,"journal-article",710,1891
"18088",90,1980,"journal-article",993,3417
"18089",90,1981,"journal-article",619,1822
"18090",90,1982,"journal-article",780,3363
"18091",90,1983,"journal-article",792,3449
"18092",90,1984,"journal-article",1105,4189
"18093",90,1985,"journal-article",1274,4861
"18094",90,1986,"journal-article",1286,8134
"18095",90,1987,"journal-article",1229,4123
"18096",90,1988,"journal-article",1368,8606
"18097",90,1989,"journal-article",1554,12449
"18098",90,1990,"journal-article",1631,13703
"18099",90,1991,"journal-article",1432,15295
"18100",90,1992,"journal-article",1725,16059
"18101",90,1993,"journal-article",1668,19135
"18102",90,1994,"journal-article",1475,19442
"18103",90,1995,"journal-article",2007,35423
"18104",90,1996,"journal-article",1597,25794
"18105",90,1997,"journal-article",1509,13298
"18106",90,1998,"journal-article",1498,11499
"18107",90,1999,"journal-article",1209,8324
"18108",90,2000,"journal-article",1180,6964
"18109",90,2001,"journal-article",1164,8339
"18110",90,2002,"journal-article",1347,10491
"18111",90,2003,"journal-article",1484,11103
"18112",90,2004,"journal-article",1523,13478
"18113",90,2005,"journal-article",1356,10006
"18114",90,2006,"book",1,0
"18115",90,2006,"journal-article",1343,15124
"18116",90,2006,"other",1,0
"18117",90,2007,"journal-article",1668,17515
"18118",90,2007,"proceedings-article",1,0
"18119",90,2008,"journal-article",1337,15979
"18120",90,2009,"book-chapter",2,0
"18121",90,2009,"journal-article",2269,7944
"18122",90,2010,"book-chapter",1,0
"18123",90,2010,"journal",1,0
"18124",90,2010,"journal-article",1505,9903
"18125",90,2010,"posted-content",1,0
"18126",90,2011,"journal-article",2078,9079
"18127",90,2011,"proceedings-article",2,0
"18128",90,2012,"book",1,0
"18129",90,2012,"book-chapter",4,0
"18130",90,2012,"journal-article",1235,7257
"18131",90,2012,"posted-content",1,2
"18132",90,2013,"book-chapter",1,0
"18133",90,2013,"journal",2,0
"18134",90,2013,"journal-article",1581,7617
"18135",90,2013,"posted-content",1,1
"18136",90,2014,"book-chapter",1,0
"18137",90,2014,"book-series",1,0
"18138",90,2014,"journal-article",1062,9915
"18139",90,2015,"journal-article",1745,7999
"18140",90,2015,"other",1,0
"18141",90,2015,NA,1,5
"18142",90,2016,"journal-article",1439,2107
"18143",90,2016,"other",1,0
"18144",90,2017,"journal-article",1574,2363
"18145",90,2018,"book-series",1,0
"18146",90,2018,"journal",3,0
"18147",90,2018,"journal-article",754,1916
"18148",90,2018,"posted-content",1,0
"18149",90,2018,NA,1,0
"18150",90,2019,"journal",1,0
"18151",90,2019,"journal-article",756,936
"18152",90,2019,"proceedings-article",1,0
"18153",90,2019,NA,18,2
"18154",90,2020,"book",1,0
"18155",90,2020,"journal",1,0
"18156",90,2020,"journal-article",874,320
"18157",90,2020,"other",5,0
"18158",90,2020,NA,1,0
"18159",90,2021,"book",3,0
"18160",90,2021,"book-chapter",14,0
"18161",90,2021,"book-series",1,0
"18162",90,2021,"journal",4,0
"18163",90,2021,"journal-article",1741,349
"18164",90,2021,"other",12,0
"18165",90,2021,"posted-content",1,0
"18166",90,2021,NA,35,2
"18167",90,2022,"book-chapter",1,0
"18168",90,2022,"journal-article",801,49
"18169",90,2022,"other",2,0
"18170",90,2022,"posted-content",4,0
"18171",90,NA,"journal-article",11,0
"18172",126,1800,"journal-article",2,0
"18173",126,1921,"journal-article",1,0
"18174",126,1937,"journal-article",5,94
"18175",126,1939,"journal-article",1,37
"18176",126,1941,"journal-article",1,19
"18177",126,1942,"journal-article",1,0
"18178",126,1943,"journal-article",1,0
"18179",126,1947,"journal-article",1,14
"18180",126,1949,"journal-article",6,8
"18181",126,1950,"journal-article",3,32
"18182",126,1951,"journal-article",5,60
"18183",126,1952,"journal-article",7,158
"18184",126,1953,"journal-article",11,127
"18185",126,1954,"journal-article",8,169
"18186",126,1955,"journal-article",5,37
"18187",126,1956,"journal-article",9,46
"18188",126,1957,"journal-article",10,74
"18189",126,1958,"journal-article",12,67
"18190",126,1959,"journal-article",20,81
"18191",126,1960,"journal-article",19,100
"18192",126,1961,"journal-article",18,156
"18193",126,1962,"journal-article",19,93
"18194",126,1963,"journal-article",10,209
"18195",126,1964,"journal-article",14,396
"18196",126,1965,"book-chapter",1,0
"18197",126,1965,"journal-article",11,316
"18198",126,1966,"journal-article",17,101
"18199",126,1967,"journal-article",23,165
"18200",126,1968,"journal-article",27,430
"18201",126,1969,"journal-article",34,146
"18202",126,1970,"journal-article",28,181
"18203",126,1971,"book-chapter",1,0
"18204",126,1971,"journal-article",29,107
"18205",126,1972,"journal-article",36,211
"18206",126,1973,"journal-article",33,326
"18207",126,1974,"book-chapter",1,0
"18208",126,1974,"journal-article",42,399
"18209",126,1975,"journal-article",54,142
"18210",126,1976,"book-chapter",1,0
"18211",126,1976,"journal-article",49,143
"18212",126,1977,"journal-article",47,778
"18213",126,1978,"journal-article",53,936
"18214",126,1979,"journal-article",44,609
"18215",126,1980,"journal-article",30,113
"18216",126,1981,"journal-article",35,1
"18217",126,1982,"book-chapter",2,0
"18218",126,1982,"journal-article",37,118
"18219",126,1983,"book-chapter",2,0
"18220",126,1983,"journal-article",60,985
"18221",126,1984,"book-chapter",2,0
"18222",126,1984,"journal-article",46,367
"18223",126,1985,"journal-article",90,2356
"18224",126,1986,"journal-article",87,1159
"18225",126,1987,"journal-article",142,2472
"18226",126,1988,"book-chapter",1,0
"18227",126,1988,"journal-article",149,2941
"18228",126,1989,"journal-article",154,3078
"18229",126,1990,"journal-article",183,2035
"18230",126,1991,"journal-article",138,2319
"18231",126,1992,"book-chapter",1,0
"18232",126,1992,"journal-article",184,2076
"18233",126,1993,"book-chapter",1,0
"18234",126,1993,"journal-article",178,3665
"18235",126,1994,"book-chapter",1,0
"18236",126,1994,"journal-article",146,2291
"18237",126,1995,"book-chapter",1,0
"18238",126,1995,"journal-article",178,2147
"18239",126,1996,"journal-article",163,1721
"18240",126,1997,"journal-article",148,2480
"18241",126,1998,"journal-article",168,2040
"18242",126,1999,"journal-article",183,2517
"18243",126,2000,"journal-article",173,3257
"18244",126,2001,"journal-article",161,1661
"18245",126,2002,"journal-article",131,1867
"18246",126,2003,"journal-article",198,3020
"18247",126,2004,"book-chapter",1,0
"18248",126,2004,"journal-article",249,4179
"18249",126,2005,"book-chapter",1,0
"18250",126,2005,"journal-article",160,1664
"18251",126,2006,"journal-article",177,2118
"18252",126,2007,"book-chapter",2,0
"18253",126,2007,"journal-article",239,4622
"18254",126,2008,"book-chapter",3,0
"18255",126,2008,"journal-article",168,1888
"18256",126,2009,"book-chapter",2,0
"18257",126,2009,"journal-article",207,2440
"18258",126,2010,"book-chapter",2,0
"18259",126,2010,"journal-article",313,4837
"18260",126,2011,"journal-article",228,1988
"18261",126,2012,"journal-article",165,842
"18262",126,2013,"book",1,0
"18263",126,2013,"journal-article",251,1827
"18264",126,2013,"posted-content",1,0
"18265",126,2014,"book-chapter",1,0
"18266",126,2014,"journal-article",169,478
"18267",126,2015,"journal-article",192,629
"18268",126,2016,"journal-article",242,352
"18269",126,2017,"journal-article",127,208
"18270",126,2018,"book-chapter",1,0
"18271",126,2018,"journal-article",103,261
"18272",126,2019,"book-chapter",2,0
"18273",126,2019,"journal-article",137,96
"18274",126,2020,"journal-article",201,80
"18275",126,2021,"book-chapter",2,0
"18276",126,2021,"journal",2,0
"18277",126,2021,"journal-article",336,57
"18278",126,2021,NA,5,0
"18279",126,2022,"journal-article",109,15
"18280",126,2022,"posted-content",1,0
"18281",127,1841,"journal-article",1,0
"18282",105,2022,NA,17,5
"18283",127,1900,"journal-article",1,0
"18284",127,1908,"journal-article",2,0
"18285",127,1913,"journal-article",1,0
"18286",127,1915,"journal-article",1,0
"18287",127,1917,"journal-article",1,0
"18288",127,1920,"journal-article",1,0
"18289",127,1921,"journal-article",1,0
"18290",127,1922,"journal-article",1,0
"18291",127,1924,"journal-article",4,0
"18292",127,1925,"journal-article",1,0
"18293",127,1926,"journal-article",1,0
"18294",127,1930,"journal-article",1,0
"18295",127,1932,"journal-article",1,0
"18296",127,1934,"journal-article",1,0
"18297",127,1935,"journal-article",1,0
"18298",127,1936,"journal-article",1,0
"18299",127,1945,"journal-article",9,16
"18300",127,1946,"journal-article",11,41
"18301",127,1947,"journal-article",10,21
"18302",127,1948,"journal-article",9,0
"18303",127,1949,"journal-article",9,6
"18304",127,1950,"journal-article",15,19
"18305",127,1951,"journal-article",14,25
"18306",127,1952,"journal-article",8,13
"18307",127,1953,"journal-article",10,8
"18308",127,1954,"journal-article",11,42
"18309",127,1955,"journal-article",6,18
"18310",127,1956,"journal-article",3,0
"18311",127,1957,"journal-article",11,15
"18312",127,1958,"journal-article",6,41
"18313",127,1959,"journal-article",10,72
"18314",127,1960,"journal-article",13,98
"18315",127,1961,"journal-article",10,9
"18316",127,1962,"journal-article",5,2
"18317",127,1963,"journal-article",9,49
"18318",127,1964,"journal-article",23,62
"18319",127,1965,"journal-article",24,29
"18320",127,1966,"journal-article",24,28
"18321",127,1967,"journal-article",30,71
"18322",127,1968,"journal-article",29,86
"18323",127,1969,"journal-article",35,27
"18324",127,1970,"journal-article",69,103
"18325",127,1971,"journal-article",76,121
"18326",127,1972,"journal-article",117,155
"18327",127,1973,"journal-article",149,157
"18328",127,1974,"journal-article",123,456
"18329",127,1975,"journal-article",116,214
"18330",127,1976,"journal-article",160,264
"18331",127,1977,"journal-article",126,234
"18332",127,1978,"journal-article",163,231
"18333",127,1979,"journal-article",137,348
"18334",127,1980,"journal-article",154,460
"18335",127,1981,"journal-article",134,309
"18336",127,1982,"journal-article",152,431
"18337",127,1983,"journal-article",146,631
"18338",127,1984,"journal-article",163,1317
"18339",127,1985,"journal-article",167,899
"18340",127,1986,"journal-article",208,1045
"18341",127,1987,"journal-article",177,2480
"18342",127,1988,"journal-article",161,656
"18343",127,1989,"journal-article",126,1379
"18344",127,1990,"journal-article",173,3490
"18345",127,1991,"journal-article",165,900
"18346",127,1992,"journal-article",193,764
"18347",127,1993,"journal-article",168,2996
"18348",127,1994,"journal-article",220,4509
"18349",127,1995,"journal-article",230,791
"18350",127,1996,"journal-article",209,1651
"18351",127,1997,"journal-article",497,739
"18352",127,1998,"journal-article",187,1299
"18353",127,1999,"journal-article",525,1676
"18354",127,2000,"journal-article",239,1117
"18355",127,2001,"journal-article",272,2086
"18356",127,2002,"journal-article",206,519
"18357",127,2003,"journal-article",159,582
"18358",127,2004,"journal-article",198,372
"18359",127,2005,"journal-article",248,413
"18360",127,2006,"book-chapter",1,0
"18361",127,2006,"journal-article",246,340
"18362",127,2007,"journal-article",227,535
"18363",127,2008,"journal-article",602,963
"18364",127,2009,"journal-article",294,695
"18365",127,2010,"journal-article",321,573
"18366",127,2011,"journal-article",280,637
"18367",127,2012,"journal-article",278,593
"18368",127,2013,"journal-article",730,318
"18369",127,2014,"journal-article",161,118
"18370",127,2015,"journal-article",150,182
"18371",127,2016,"journal-article",131,117
"18372",127,2017,"journal-article",106,141
"18373",127,2018,"journal-article",88,42
"18374",127,2019,"journal-article",167,69
"18375",127,2020,"journal-article",684,123
"18376",127,2021,"journal",3,0
"18377",127,2021,"journal-article",516,67
"18378",127,2021,"other",2,0
"18379",127,2021,"posted-content",1,0
"18380",127,2021,NA,37,10
"18381",127,2022,"journal-article",245,34
"18382",127,2022,"other",2,0
"18383",127,2022,"posted-content",1,0
"18384",127,NA,"journal-article",8,0
"18385",174,1900,"journal-article",2,0
"18386",174,1917,"journal-article",2,0
"18387",174,1920,"journal-article",3,16
"18388",174,1921,"journal-article",1,0
"18389",174,1922,"journal-article",5,1
"18390",174,1923,"journal-article",17,3
"18391",174,1926,"journal-article",3,21
"18392",174,1927,"journal-article",1,2
"18393",174,1929,"journal-article",1,15
"18394",174,1931,"journal-article",4,0
"18395",174,1932,"journal-article",8,0
"18396",174,1933,"journal-article",6,3
"18397",174,1934,"journal-article",14,0
"18398",174,1935,"journal-article",9,0
"18399",174,1936,"journal-article",3,0
"18400",174,1937,"journal-article",8,0
"18401",174,1938,"journal-article",8,3
"18402",174,1939,"journal-article",3,0
